,Unnamed: 0,userId,movieId,timestamp,tag,rating,title,genres,year
756,756,474,1732,1100119813,Coen Brothers,3.5,"Big Lebowski, The",Comedy|Crime,1998
757,757,599,1732,1498456250,black comedy|bowling|classic|coen brothers|comedy|crime|Cult classic|cult film|dark comedy|deadpan|drugs|funny|great dialogue|great soundtrack|Highly quotable|imdb top 250|Jeff Bridges|John Goodman|Julianne Moore|kidnapping|marijuana|Nudity (Full Frontal)|off-beat comedy|Philip Seymour Hoffman|quirky|ransom|rug|sarcasm|satirical|Steve Buscemi|violence,5.0,"Big Lebowski, The",Comedy|Crime,1998
758,758,474,1735,979180015,Charles Dickens,2.0,Great Expectations,Drama|Romance,1998
759,759,474,1748,1132173434,amnesia,4.0,Dark City,Adventure|Film-Noir|Sci-Fi|Thriller,1998
760,760,474,1777,1081177379,1980s,4.5,"Wedding Singer, The",Comedy|Romance,1998
761,761,474,1797,1165540018,In Netflix queue,4.0,Everest,Documentary|IMAX,1998
762,762,474,1810,1081862512,politics,2.5,Primary Colors,Comedy|Drama,1998
763,763,474,1834,1002928499,twist ending,4.0,"Spanish Prisoner, The",Crime|Drama|Mystery|Thriller,1997
764,764,474,1893,1181348028,In Netflix queue,4.5,Beyond Silence,Drama,1996
765,765,474,1902,1015352994,generation X,4.0,Dream for an Insomniac,Drama|Romance,1996
766,766,474,1909,1081177337,conspiracy,4.5,"X-Files: Fight the Future, The",Action|Crime|Mystery|Sci-Fi|Thriller,1998
767,767,474,1912,974667301,heist,4.0,Out of Sight,Comedy|Crime|Drama|Romance|Thriller,1998
768,768,474,1913,1103119116,Australia,4.0,Picnic at Hanging Rock,Drama|Mystery,1975
769,769,474,1917,1053021886,space,1.5,Armageddon,Action|Romance|Sci-Fi|Thriller,1998
770,770,474,1931,1098710014,ships,4.0,Mutiny on the Bounty,Adventure|Drama,1935
771,771,474,1938,1106231062,alcoholism,4.0,"Lost Weekend, The",Drama,1945
772,772,474,1940,1100119605,anti-Semitism|Judaism,4.0,Gentleman's Agreement,Drama,1947
773,773,474,1942,1165539986,Huey Long|In Netflix queue|Robert Penn Warren,3.5,All the King's Men,Drama,1949
774,774,474,1945,1100119625,boxing|coulda been a contender,4.0,On the Waterfront,Crime|Drama,1954
775,775,474,1947,983032675,Gangs,5.0,West Side Story,Drama|Musical|Romance,1961
776,776,474,1950,1137520939,racism,3.5,In the Heat of the Night,Drama|Mystery,1967
777,777,474,1951,1100008865,Dickens,4.0,Oliver!,Drama|Musical,1968
778,778,474,1952,1085403482,prostitution,4.0,Midnight Cowboy,Drama,1969
779,779,474,1953,1123258161,drugs|police,4.0,"French Connection, The",Action|Crime|Thriller,1971
780,780,474,1954,983033369,boxing|sports,4.0,Rocky,Drama,1976
781,781,474,1955,1081177360,divorce,4.5,Kramer vs. Kramer,Drama,1979
782,782,474,1957,988926325,Olympics|sports,5.0,Chariots of Fire,Drama,1981
783,783,474,1959,1105465745,adultery|Africa,4.0,Out of Africa,Drama|Romance,1985
784,784,474,1960,1089386143,China,4.0,"Last Emperor, The",Drama,1987
785,785,474,1961,1047054374,autism,4.0,Rain Man,Drama,1988
786,786,474,1962,1002928215,rasicm,4.0,Driving Miss Daisy,Drama,1989
787,787,474,1975,1046984882,Jason,2.0,Friday the 13th Part 2,Horror,1981
788,788,474,1976,1056041417,Jason,0.5,Friday the 13th Part 3: 3D,Horror,1982
789,789,474,1977,1056041409,Jason,1.5,Friday the 13th Part IV: The Final Chapter,Horror,1984
790,790,474,1983,1002757205,halloween,2.0,Halloween II,Horror,1981
791,791,474,1984,1046984897,halloween,2.0,Halloween III: Season of the Witch,Horror,1982
792,792,474,1994,1136251475,ghosts,4.0,Poltergeist,Horror|Thriller,1982
793,793,474,1995,1046984846,ghosts,2.0,Poltergeist II: The Other Side,Horror|Thriller,1986
794,794,474,1996,1046984897,ghosts,1.0,Poltergeist III,Horror|Thriller,1988
795,795,474,1997,975173679,demons,4.0,"Exorcist, The",Horror|Mystery,1973
796,796,474,2006,974667415,California|Mexico,4.0,"Mask of Zorro, The",Action|Comedy|Romance,1998
797,797,474,2011,1014924563,time travel,2.0,Back to the Future Part II,Adventure|Comedy|Sci-Fi,1989
798,798,474,2019,1058290375,samurai,4.0,Seven Samurai,Action|Adventure|Drama,1954
799,799,474,2020,1002928592,adultery,4.0,Dangerous Liaisons,Drama|Romance,1988
800,800,474,2022,1143683448,Bible|Katzanzakis,4.0,"Last Temptation of Christ, The",Drama,1988
801,801,474,2028,974667301,World War II,3.0,Saving Private Ryan,Action|Drama|War,1998
802,802,474,2054,1046886480,Disney,4.0,"Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989
803,803,474,2058,1100291838,police,4.0,"Negotiator, The",Action|Crime|Drama|Mystery|Thriller,1998
804,804,474,2059,1014924460,twins,2.0,"Parent Trap, The",Children|Comedy|Romance,1998
805,805,474,2064,1077546599,General Motors|Michigan,4.0,Roger & Me,Documentary,1989
806,806,474,2066,1137521317,memory,4.0,Out of the Past,Film-Noir,1947
807,807,474,2070,1113829296,music,4.0,Tender Mercies,Drama|Romance|Western,1983
808,808,474,2076,1137418822,sexuality|suburbia,4.0,Blue Velvet,Drama|Mystery|Thriller,1986
809,809,474,2078,983032723,Disney,4.0,"Jungle Book, The",Animation|Children|Comedy|Musical,1967
810,810,474,2080,978575802,Disney,4.0,Lady and the Tramp,Animation|Children|Comedy|Romance,1955
811,811,474,2085,983032739,Disney,4.0,101 Dalmatians,Adventure|Animation|Children,1961
812,812,474,2097,1138559440,carnival|Ray Bradbury,3.5,Something Wicked This Way Comes,Children|Drama|Fantasy|Mystery|Thriller,1983
813,813,474,2100,1100291843,mermaid,4.0,Splash,Comedy|Fantasy|Romance,1984
814,814,474,2108,974668805,weather forecaster,4.0,L.A. Story,Comedy|Romance,1991
815,815,474,2114,1046978958,S.E. Hinton,4.0,"Outsiders, The",Drama,1983
816,816,474,2115,1087832889,archaeology,2.0,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984
817,817,474,2116,1014924446,Tolkein,2.0,"Lord of the Rings, The",Adventure|Animation|Children|Fantasy,1978
818,818,474,2118,1060606649,Stephen King,4.0,"Dead Zone, The",Thriller,1983
819,819,474,2121,1046984787,Stephen King,2.0,Cujo,Horror|Thriller,1983
820,820,474,2122,988580034,Stephen King,1.0,Children of the Corn,Horror|Thriller,1984
821,821,474,2139,1137521182,mice,4.0,"Secret of NIMH, The",Adventure|Animation|Children|Drama,1982
822,822,474,2145,978576312,1980s|high school,4.0,Pretty in Pink,Comedy|Drama|Romance,1986
823,823,474,2167,974667447,vampires,2.0,Blade,Action|Horror|Thriller,1998
824,824,474,2171,974668805,aquarium|Boston|personals ads,5.0,Next Stop Wonderland,Comedy|Drama|Romance,1998
825,825,474,2186,1087831510,murder,4.5,Strangers on a Train,Crime|Drama|Film-Noir|Thriller,1951
826,826,474,2187,1140467418,theater,3.5,Stage Fright,Mystery|Romance|Thriller,1950
827,827,474,2194,1135958420,Capone|gangsters,4.0,"Untouchables, The",Action|Crime|Drama,1987
828,828,474,2202,1053020913,survival,4.5,Lifeboat,Drama|War,1944
829,829,474,2203,1083073394,small towns,4.0,Shadow of a Doubt,Crime|Drama|Thriller,1943
830,830,474,2206,1100119901,paranoia,4.5,Suspicion,Film-Noir|Mystery|Thriller,1941
831,831,474,2208,1053020865,train,4.0,"Lady Vanishes, The",Drama|Mystery|Thriller,1938
832,832,474,2243,1096640078,journalism,4.5,Broadcast News,Comedy|Drama|Romance,1987
833,833,474,2247,1046887273,Mafia,2.0,Married to the Mob,Comedy,1988
834,834,474,2248,983034022,In Your Eyes|Lloyd Dobbler,5.0,Say Anything...,Comedy|Drama|Romance,1989
835,835,474,2249,1046887584,Mafia,2.0,My Blue Heaven,Comedy,1990
836,836,474,2268,1100291814,court|military,4.0,"Few Good Men, A",Crime|Drama|Thriller,1992
837,837,474,2291,1100291512,freaks,4.5,Edward Scissorhands,Drama|Fantasy|Romance,1990
838,838,474,2295,975173593,Screwball,5.0,"Impostors, The",Comedy,1998
839,839,474,2300,1053021139,Broadway,4.5,"Producers, The",Comedy,1968
840,840,474,2302,978576252,court,2.0,My Cousin Vinny,Comedy,1992
841,841,474,2310,979180139,adolescence,4.0,"Mighty, The",Drama,1998
842,842,474,2312,1053021554,death penalty,2.5,Children of a Lesser God,Drama,1986
843,843,474,2313,1120355710,freaks,4.5,"Elephant Man, The",Drama,1980
844,844,474,2324,978575620,Holocaust,5.0,Life Is Beautiful,Comedy|Drama|Romance|War,1997
845,845,567,2324,1525285783,bittersweet|emotional|Heartwarming|poignant|sentimental|tear jerker|tearjerking,3.5,Life Is Beautiful,Comedy|Drama|Romance|War,1997
846,846,474,2334,974667676,terrorism,4.0,"Siege, The",Action|Thriller,1998
847,847,474,2335,1046888115,football,2.0,"Waterboy, The",Comedy,1998
848,848,474,2336,1081177394,England,4.0,Elizabeth,Drama,1998
849,849,474,2355,979180216,Pixar,4.0,"Bug's Life, A",Adventure|Animation|Children|Comedy,1998
850,850,474,2357,1089386393,South America,4.5,Central Station,Drama,1998
851,851,474,2390,1181348052,In Netflix queue,3.5,Little Voice,Comedy,1998
852,852,474,2391,1063115362,heist,4.0,"Simple Plan, A",Crime|Drama|Thriller,1998
853,853,474,2394,1087831505,Bible|Moses,5.0,"Prince of Egypt, The",Animation|Musical,1998
854,854,474,2396,974668617,England,4.0,Shakespeare in Love,Comedy|Drama|Romance,1998
855,855,474,2410,994819132,boxing,2.0,Rocky III,Action|Drama,1982
856,856,474,2411,994819201,boxing,1.0,Rocky IV,Action|Drama,1985
857,857,474,2412,1060106582,boxing,1.5,Rocky V,Action|Drama,1990
858,858,474,2420,1004131774,martial arts,4.0,"Karate Kid, The",Drama,1984
859,859,474,2421,1002757147,martial arts,2.0,"Karate Kid, Part II, The",Action|Adventure|Drama,1986
860,860,474,2422,1046881396,martial arts,2.0,"Karate Kid, Part III, The",Action|Adventure|Children|Drama,1989
861,861,474,2423,1087832813,christmas,1.5,Christmas Vacation,Comedy,1989
862,862,474,2424,974669217,e-mail|remake,5.0,You've Got Mail,Comedy|Romance,1998
863,863,474,2431,1002757147,doctors,1.0,Patch Adams,Comedy|Drama,1998
864,864,474,2442,1165540037,In Netflix queue,4.0,Hilary and Jackie,Drama,1998
865,865,474,2463,978576130,kidnapping,2.0,Ruthless People,Comedy,1986
866,866,474,2467,1140703333,religion,3.5,"Name of the Rose, The",Crime|Drama|Mystery|Thriller,1986
867,867,474,2470,1002757072,Australia,2.0,Crocodile Dundee,Adventure|Comedy,1986
868,868,474,2471,1002757177,Australia,1.0,Crocodile Dundee II,Action|Adventure|Comedy,1988
869,869,474,2491,1046887780,food,2.0,Simply Irresistible,Comedy|Romance,1999
870,870,474,2494,1137179411,Holocaust|Hungary,4.0,"Last Days, The",Documentary,1998
871,871,474,2502,1046875430,stapler|workplace,4.0,Office Space,Comedy|Crime,1999
872,872,474,2506,1046887869,disability,2.0,"Other Sister, The",Comedy|Drama|Romance,1999
873,873,474,2517,1089387529,Stephen King,1.0,Christine,Horror,1983
874,874,474,2529,1051017513,twist ending,4.0,Planet of the Apes,Action|Drama|Sci-Fi,1968
875,875,474,2550,1046979004,ghosts,4.0,"Haunting, The",Horror|Thriller,1963
876,876,474,2553,1069682754,evil children,3.5,Village of the Damned,Horror|Sci-Fi|Thriller,1960
877,877,474,2554,1100292516,evil children,3.5,Children of the Damned,Horror|Sci-Fi|Thriller,1963
878,878,474,2565,983032381,Siam,5.0,"King and I, The",Drama|Musical|Romance,1956
879,879,474,2572,1087832512,Shakespeare sort of,2.5,10 Things I Hate About You,Comedy|Romance,1999
880,880,474,2581,1046887440,high school,4.0,Never Been Kissed,Comedy|Romance,1999
881,881,474,2583,1081177421,southern US,4.0,Cookie's Fortune,Comedy|Drama,1999
882,882,474,2598,1046887607,golfing,2.0,Pushing Tin,Comedy,1999
883,883,474,2600,1049892884,virtual reality,4.0,eXistenZ,Action|Sci-Fi|Thriller,1999
884,884,474,2612,1089386149,motherhood,4.0,Mildred Pierce,Drama|Film-Noir,1945
885,885,474,2628,974667509,prequel|the Force,4.0,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Sci-Fi,1999
886,886,474,2640,983033492,superhero,4.0,Superman,Action|Adventure|Sci-Fi,1978
887,887,474,2641,994819094,superhero,4.0,Superman II,Action|Sci-Fi,1980
888,888,474,2642,1053021706,superhero,1.5,Superman III,Action|Adventure|Sci-Fi,1983
889,889,474,2648,1189991079,In Netflix queue,3.5,Frankenstein,Drama|Horror|Sci-Fi,1931
890,890,474,2660,1137521191,aliens,3.5,"Thing from Another World, The",Horror|Sci-Fi,1951
891,891,474,2664,1107271718,1950s,4.0,Invasion of the Body Snatchers,Horror|Sci-Fi|Thriller,1956
892,892,474,2692,1100119630,alternate endings,4.0,Run Lola Run,Action|Crime,1998
893,893,474,2693,1048638289,Star Trek,4.0,Trekkies,Documentary,1997
894,894,474,2710,1100291865,claims to be true|video,4.0,"Blair Witch Project, The",Drama|Horror|Thriller,1999
895,895,474,2712,1052743131,sexuality,4.0,Eyes Wide Shut,Drama|Mystery|Thriller,1999
896,896,474,2716,1053020930,ghosts,4.5,Ghostbusters,Action|Comedy|Sci-Fi,1984
897,897,474,2717,1053021961,Ghosts,0.5,Ghostbusters II,Comedy|Fantasy|Sci-Fi,1989
898,898,474,2719,1053021943,remake,1.5,"Haunting, The",Horror|Thriller,1999
899,899,474,2723,1100119885,superhero,4.5,Mystery Men,Action|Comedy|Fantasy,1999
900,900,474,2726,1090241137,heist,4.5,"Killing, The",Crime|Film-Noir,1956
901,901,474,2728,1137520886,crucifixion|Rome|slavery,4.0,Spartacus,Action|Drama|Romance|War,1960
902,902,474,2745,1046978794,Missionary|Priest,5.0,"Mission, The",Drama,1986
903,903,474,2750,1137443244,nostalgia|radio,3.5,Radio Days,Comedy|Drama,1987
904,904,474,2761,1055172901,robots,4.0,"Iron Giant, The",Adventure|Animation|Children|Drama|Sci-Fi,1999
905,905,477,2761,1200940826,animation,4.0,"Iron Giant, The",Adventure|Animation|Children|Drama|Sci-Fi,1999
906,906,474,2787,1046984669,Stephen King,2.0,Cat's Eye,Horror,1985
907,907,474,2791,975172982,aviation|spoof,4.0,Airplane!,Comedy,1980
908,908,474,2797,1100291863,children,4.0,Big,Comedy|Drama|Fantasy|Romance,1988
909,909,474,2801,1100119890,gambling,4.5,Oscar and Lucinda,Drama|Romance,1997
910,910,474,2803,1060105625,lawyers,2.5,"Pelican Brief, The",Crime|Drama|Mystery|Romance|Thriller,1993
911,911,474,2804,978575760,Christmas,4.0,"Christmas Story, A",Children|Comedy,1983
912,912,474,2827,1087832804,aliens,2.0,"Astronaut's Wife, The",Horror|Sci-Fi|Thriller,1999
913,913,474,2863,1089386751,Beatles,4.0,"Hard Day's Night, A",Adventure|Comedy|Musical,1964
914,914,474,2871,1095682854,river,4.0,Deliverance,Adventure|Drama|Thriller,1972
915,915,474,2872,1047054300,England|King Arthur,4.0,Excalibur,Adventure|Fantasy,1981
916,916,474,2915,978575909,prostitution,2.0,Risky Business,Comedy,1983
917,917,474,2918,1100291516,High School,4.0,Ferris Bueller's Day Off,Comedy,1986
918,918,474,2919,1137367870,Academy award (Best Supporting Actress)|Indonesia|journalism,4.0,"Year of Living Dangerously, The",Drama|Romance|War,1982
919,919,474,2927,1116853579,adultery,4.0,Brief Encounter,Drama|Romance,1946
920,920,474,2935,1100291886,gambling,4.0,"Lady Eve, The",Comedy|Romance,1941
921,921,474,2937,1112018926,screwball,4.5,"Palm Beach Story, The",Comedy,1942
922,922,474,2940,1129579471,nightclub,4.0,Gilda,Drama|Film-Noir|Mystery|Romance,1946
923,923,474,2941,1120573197,island,4.0,South Pacific,Musical|Romance|War,1958
924,924,474,2943,1138804246,Vietnam,3.5,Indochine,Drama|Romance,1992
925,925,474,2952,1007321170,gambling,4.0,Sydney,Crime|Drama|Thriller,1996
926,926,474,2966,1104518812,brothers|lawn mower,4.0,"Straight Story, The",Adventure|Drama,1999
927,927,474,2967,1090937488,evil children,4.0,"Bad Seed, The",Drama|Thriller,1956
928,928,474,2968,1130961887,time travel,4.0,Time Bandits,Adventure|Comedy|Fantasy|Sci-Fi,1981
929,929,474,2987,1004131358,live action/animation,4.0,Who Framed Roger Rabbit?,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988
930,930,474,3000,1002928294,anime,4.0,Princess Mononoke,Action|Adventure|Animation|Drama|Fantasy,1997
931,931,477,3000,1200940541,adventure|atmospheric|fantasy world|Studio Ghibli|surreal,5.0,Princess Mononoke,Action|Adventure|Animation|Drama|Fantasy,1997
932,932,474,3006,979179921,tobacco|true story,4.0,"Insider, The",Drama|Thriller,1999
933,933,474,3011,1047054405,dance marathon,4.0,"They Shoot Horses, Don't They?",Drama,1969
934,934,474,3028,1047055117,Shakespeare,2.0,"Taming of the Shrew, The",Comedy,1967
935,935,474,3030,1091456379,samurai,4.0,Yojimbo,Action|Adventure,1961
936,936,474,3039,978576105,class,4.0,Trading Places,Comedy,1983
937,937,520,3039,1326608402,Dan Aykroyd,5.0,Trading Places,Comedy,1983
938,938,474,3040,1047055282,camp,1.0,Meatballs,Comedy,1979
939,939,474,3044,974668754,memory|music,5.0,Dead Again,Mystery|Romance|Thriller,1991
940,940,474,3071,1089387453,high school,2.5,Stand and Deliver,Comedy|Drama,1988
941,941,474,3072,978575669,New York,5.0,Moonstruck,Comedy|Romance,1987
942,942,474,3081,1047055085,Ichabod Crane,2.0,Sleepy Hollow,Fantasy|Horror|Mystery|Romance,1999
943,943,474,3087,1053021787,christmas|new york,1.5,Scrooged,Comedy|Fantasy|Romance,1988
944,944,474,3095,1082380938,depression|dust bowl,4.5,"Grapes of Wrath, The",Drama,1940
945,945,474,3097,988580233,remade,4.0,"Shop Around the Corner, The",Comedy|Drama|Romance,1940
946,946,474,3098,1146448082,baseball|sports,3.5,"Natural, The",Drama,1984
947,947,474,3101,1004131808,adultery,4.0,Fatal Attraction,Drama|Thriller,1987
948,948,474,3108,1063115377,homeless,2.5,"Fisher King, The",Comedy|Drama|Fantasy|Romance,1991
949,949,474,3111,1094562846,racism,4.0,Places in the Heart,Drama,1984
950,950,474,3115,1069686107,men in drag,4.0,Flawless,Drama,1999
951,951,474,3125,1014924099,Graham Greene,4.0,"End of the Affair, The",Drama,1999
952,952,474,3135,1115125983,fatherhood,4.0,"Great Santini, The",Drama,1979
953,953,474,3147,1047054328,Stephen King,4.0,"Green Mile, The",Crime|Drama,1999
954,954,474,3152,1137521240,black-and-white,4.0,"Last Picture Show, The",Drama,1971
955,955,474,3160,974667033,L.A.,5.0,Magnolia,Drama,1999
956,956,474,3174,1058792760,Andy Kaufman,4.0,Man on the Moon,Comedy|Drama,1999
957,957,474,3175,978576150,spoof,4.0,Galaxy Quest,Adventure|Comedy|Sci-Fi,1999
958,958,474,3178,1047054582,boxing,2.0,"Hurricane, The",Drama,1999
959,959,474,3181,1094562810,Shakespeare,4.5,Titus,Drama,1999
960,960,474,3210,978575888,high school,2.0,Fast Times at Ridgemont High,Comedy|Drama|Romance,1982
961,961,474,3211,1115731236,a dingo ate my baby|Australia,4.0,"Cry in the Dark, A",Drama,1988
962,962,474,3247,1046809604,nuns,2.0,Sister Act,Comedy|Crime,1992
963,963,474,3258,1069686902,plastic surgery,2.5,Death Becomes Her,Comedy|Fantasy,1992
964,964,474,3259,1053021837,Ireland,2.5,Far and Away,Adventure|Drama|Romance,1992
965,965,474,3260,1100291573,E.M. Forster,4.5,Howards End,Drama,1992
966,966,474,3263,978576366,basketball,2.0,White Men Can't Jump,Comedy|Drama,1992
967,967,474,3270,1053021399,figure skating,2.5,"Cutting Edge, The",Comedy|Drama|Romance,1992
968,968,474,3273,975173316,slasher|spoof,4.0,Scream 3,Comedy|Horror|Mystery|Thriller,2000
969,969,474,3281,1052088727,sexuality,2.0,"Brandon Teena Story, The",Documentary,1998
970,970,474,3306,1100119916,big top|circus,4.5,"Circus, The",Comedy,1928
971,971,474,3307,1089386442,blind,4.5,City Lights,Comedy|Drama|Romance,1931
972,972,474,3310,1078495463,orphans,4.0,"Kid, The",Comedy|Drama,1921
973,973,474,3317,1047054422,writing,4.0,Wonder Boys,Comedy|Drama,2000
974,974,474,3330,1046809336,adolescence|sexuality,4.0,Splendor in the Grass,Drama|Romance,1961
975,975,474,3341,1098104401,remade,4.0,Born Yesterday,Comedy,1950
976,976,474,3360,1132423135,basketball,3.5,Hoosiers,Drama|Romance,1986
977,977,474,3384,1068472840,subway,4.0,"Taking of Pelham One Two Three, The",Action|Crime,1974
978,978,474,3385,1089387345,Peace Corp,2.0,Volunteers,Comedy,1985
979,979,474,3386,1108389753,politics|president,4.0,JFK,Drama|Mystery|Thriller,1991
980,980,474,3408,1130961874,scandal|true story,4.0,Erin Brockovich,Drama,2000
981,981,474,3420,1109039902,lawyers,2.5,...And Justice for All,Drama|Thriller,1979
982,982,474,3421,978575993,college|TOGA,2.0,Animal House,Comedy,1978
983,983,474,3424,1058208764,racism,4.0,Do the Right Thing,Drama,1989
984,984,567,3424,1525284084,great cinematography,4.0,Do the Right Thing,Drama,1989
985,985,474,3429,1140626546,aardman,3.5,Creature Comforts,Animation|Comedy,1989
986,986,474,3435,1137520870,Insurance,4.0,Double Indemnity,Crime|Drama|Film-Noir,1944
987,987,474,3447,1074607306,Pearl S Buck,4.0,"Good Earth, The",Drama,1937
988,988,474,3451,1100119928,Hepburn and Tracy|interracial marriage|prejudice|racism,4.5,Guess Who's Coming to Dinner,Drama,1967
989,989,474,3461,1094562821,island,4.0,Lord of the Flies,Adventure|Drama|Thriller,1963
990,990,474,3462,1089386468,factory,4.5,Modern Times,Comedy|Drama|Romance,1936
991,991,474,3468,1137521002,pool,3.5,"Hustler, The",Drama,1961
992,992,474,3469,1124123495,court|evolution|religion,2.5,Inherit the Wind,Drama,1960
993,993,474,3475,1102081377,class,4.0,"Place in the Sun, A",Drama|Romance,1951
994,994,474,3489,1046886494,Peter Pan,4.0,Hook,Adventure|Comedy|Fantasy,1991
995,995,474,3498,1165539939,In Netflix queue,4.0,Midnight Express,Drama,1978
996,996,474,3502,1060106016,death,2.5,My Life,Drama,1993
997,997,474,3504,978575646,journalism,4.0,Network,Comedy|Drama,1976
998,998,474,3512,1100291586,transplants,4.5,Return to Me,Drama|Romance,2000
999,999,474,3515,1081177398,alternate endings,4.0,Me Myself I,Comedy|Romance,2000
1000,1000,474,3526,978575845,families,4.0,Parenthood,Comedy|Drama,1989
1001,1001,474,3528,1007320758,psychiatrist,2.0,"Prince of Tides, The",Drama|Romance,1991
1002,1002,474,3536,1100119934,priest|rabbi,4.5,Keeping the Faith,Comedy|Drama|Romance,2000
1003,1003,474,3546,994819424,show business,4.0,What Ever Happened to Baby Jane?,Drama|Horror|Thriller,1962
1004,1004,474,3548,1087831518,1920s,4.5,Auntie Mame,Comedy|Drama,1958
1005,1005,474,3549,1004131501,Gambling,5.0,Guys and Dolls,Comedy|Musical|Romance,1955
1006,1006,474,3552,1014924296,golf,2.0,Caddyshack,Comedy,1980
1007,1007,474,3566,1081177351,business|religion,4.5,"Big Kahuna, The",Comedy|Drama,2000
1008,1008,474,3608,1087832154,Pee Wee Herman,4.0,Pee-wee's Big Adventure,Adventure|Comedy,1985
1009,1009,474,3629,1093465932,mining,4.0,"Gold Rush, The",Adventure|Comedy|Romance,1925
1010,1010,474,3675,1081177333,Christmas,4.5,White Christmas,Comedy|Musical|Romance,1954
1011,1011,474,3683,1137521116,Coen Brothers,3.5,Blood Simple,Crime|Drama|Film-Noir,1984
1012,1012,474,3712,1087832841,television,2.5,Soapdish,Comedy,1991
1013,1013,474,3723,979180620,Shakespeare,4.0,Hamlet,Drama,1990
1014,1014,474,3724,1201833307,Vietnam,3.5,Coming Home,Drama|War,1978
1015,1015,474,3730,983031364,spying,4.0,"Conversation, The",Drama|Mystery,1974
1016,1016,474,3735,1089063215,police,4.0,Serpico,Crime|Drama,1973
1017,1017,474,3801,1123505456,court,4.0,Anatomy of a Murder,Drama|Mystery,1959
1018,1018,474,3811,1107444826,court,4.0,Breaker Morant,Drama|War,1980
1019,1019,474,3816,1132195959,missing children,4.0,"Official Story, The",Drama,1985
1020,1020,474,3844,1060104337,diabetes,2.5,Steel Magnolias,Drama,1989
1021,1021,474,3849,1107444848,disability,4.0,The Spiral Staircase,Horror|Mystery|Thriller,1945
1022,1022,474,3859,1165539925,In Netflix queue|televangelist,4.0,"Eyes of Tammy Faye, The",Documentary,2000
1023,1023,474,3877,1069686562,superhero,2.0,Supergirl,Action|Adventure|Fantasy,1984
1024,1024,474,3910,1118667168,blindness|factory,4.0,Dancer in the Dark,Drama|Musical,2000
1025,1025,474,3932,1090595309,invisibility,4.0,"Invisible Man, The",Horror|Sci-Fi,1933
1026,1026,474,3949,1087831561,drug abuse,4.0,Requiem for a Dream,Drama,2000
1027,1027,474,3967,1047054286,ballet,4.0,Billy Elliot,Drama,2000
1028,1028,474,3983,1100291597,family,4.5,You Can Count on Me,Drama|Romance,2000
1029,1029,474,3988,1013367485,Dr. Seuss,1.0,How the Grinch Stole Christmas,Children|Comedy|Fantasy,2000
1030,1030,474,3994,1053021115,superhero,4.5,Unbreakable,Drama|Sci-Fi,2000
1031,1031,477,3994,1200941427,atmospheric|comics|father-son relationship|mindfuck|unique,5.0,Unbreakable,Drama|Sci-Fi,2000
1032,1032,567,3994,1525285491,atmospheric|somber,4.0,Unbreakable,Drama|Sci-Fi,2000
1033,1033,474,3996,1116853568,china|martial arts,4.0,"Crouching Tiger, Hidden Dragon",Action|Drama|Romance,2000
1034,1034,474,4007,1119364260,business,4.0,Wall Street,Drama,1987
1035,1035,474,4012,1046887657,stand-up comedy,2.0,Punchline,Comedy|Drama,1988
1036,1036,474,4019,994819034,writing,4.0,Finding Forrester,Drama,2000
1037,1037,474,4024,1053021767,Edith Wharton,2.5,"House of Mirth, The",Romance,2000
1038,1038,474,4025,1047054986,pageant,2.0,Miss Congeniality,Comedy|Crime,2000
1039,1039,474,4027,1137520956,bluegrass,4.0,"O Brother, Where Art Thou?",Adventure|Comedy|Crime,2000
1040,1040,474,4029,1100291592,movies,4.5,State and Main,Comedy|Drama,2000
1041,1041,474,4046,1122323382,Quakers,4.0,Friendly Persuasion,Drama,1956
1042,1042,474,4077,1046809354,psychopaths,4.0,With a Friend Like Harry...,Drama|Thriller,2000
1043,1043,474,4105,983031759,zombies,2.0,"Evil Dead, The",Fantasy|Horror|Thriller,1981
1044,1044,474,4113,983031744,Tennessee Williams,4.0,"Glass Menagerie, The",Drama,1987
1045,1045,474,4138,1046984744,demons,1.0,My Demon Lover,Comedy|Horror,1987
1046,1046,474,4160,1110551272,death penalty,4.5,"Widow of St. Pierre, The",Drama|Romance,2000
1047,1047,474,4164,1002757130,homeless|New York,4.0,"Caveman's Valentine, The",Drama,2001
1048,1048,474,4166,1046809310,reality TV,2.0,Series 7: The Contenders,Action|Drama,2001
1049,1049,474,4171,1106575103,Eugene O'Neill,4.0,Long Night's Journey Into Day,Documentary,2000
1050,1050,474,4184,1124306259,Christmas,4.0,"Bishop's Wife, The",Comedy|Drama|Romance,1947
1051,1051,474,4189,1082256503,Bible|religion,2.5,"Greatest Story Ever Told, The",Drama,1965
1052,1052,474,4190,1137520911,preacher|religion,4.0,Elmer Gantry,Drama,1960
1053,1053,474,4191,1098710072,sexuality,4.0,Alfie,Comedy|Drama|Romance,1966
1054,1054,474,4204,988580411,virginity,1.0,Losin' It,Comedy,1983
1055,1055,474,4210,1059492623,Hannibal Lecter|serial killer,3.5,Manhunter,Action|Crime|Drama|Horror|Thriller,1986
1056,1056,474,4211,1100526654,von Bulow,4.0,Reversal of Fortune,Drama,1990
